rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
7,IFFT,float32,1024,1024,1024,1,8,NCCL,2,280.9453,184.6626,195.8747,188.6204,3.5677,188.8081
5,FFT,float32,1024,1024,1024,1,8,NCCL,2,1181.9451,180.6639,269.6855,191.9093,26.1439,190.4939
5,IFFT,float32,1024,1024,1024,1,8,NCCL,2,282.6724,184.5032,194.8461,188.448,3.4942,188.9737
4,FFT,float32,1024,1024,1024,1,8,NCCL,2,1126.4055,180.697,270.1411,191.9164,26.318,190.6403
4,IFFT,float32,1024,1024,1024,1,8,NCCL,2,282.5282,183.8807,195.7257,188.4529,3.542,188.6564
2,FFT,float32,1024,1024,1024,1,8,MPI,2,5746.9545,444.7758,835.888,655.1978,113.5492,585.7756
2,IFFT,float32,1024,1024,1024,1,8,MPI,2,677.0664,479.3572,985.3631,633.9697,135.8072,634.6222
0,FFT,float32,1024,1024,1024,1,8,MPI,2,5808.7449,509.632,835.5274,677.1414,93.0388,509.632
0,IFFT,float32,1024,1024,1024,1,8,MPI,2,925.5019,504.7597,727.5525,613.8251,74.8591,504.7597
5,FFT,float32,1024,1024,1024,1,8,MPI,2,5823.6604,366.0394,765.9448,580.1267,134.3258,414.4902
5,IFFT,float32,1024,1024,1024,1,8,MPI,2,936.6048,558.093,883.9842,715.498,110.2215,756.246
6,FFT,float32,1024,1024,1024,1,8,MPI,2,5862.2147,362.1506,879.6306,622.6054,130.382,462.4852
6,IFFT,float32,1024,1024,1024,1,8,MPI,2,918.084,482.6076,925.1671,680.3589,125.0785,655.9404
7,FFT,float32,1024,1024,1024,1,8,MPI,2,5833.6343,613.1754,939.3471,679.3583,93.2933,613.7482
7,IFFT,float32,1024,1024,1024,1,8,MPI,2,837.0033,564.8002,733.3271,638.2281,51.4056,647.7552
1,FFT,float32,1024,1024,1024,1,8,MPI,2,5640.0683,439.1928,941.0804,660.3961,160.4326,635.7016
1,IFFT,float32,1024,1024,1024,1,8,MPI,2,905.7436,457.78,960.5587,658.8035,152.581,614.3943
3,FFT,float32,1024,1024,1024,1,8,MPI,2,5759.3671,573.2674,741.1855,657.4412,49.7755,687.3463
3,IFFT,float32,1024,1024,1024,1,8,MPI,2,880.2707,571.0203,790.7692,663.345,58.4474,643.2605
4,FFT,float32,1024,1024,1024,1,8,MPI,2,5790.0474,467.4126,774.2488,614.4011,80.9395,650.1691
4,IFFT,float32,1024,1024,1024,1,8,MPI,2,812.5956,571.4125,974.6025,706.9382,128.4838,626.3745
2,FFT,float32,1024,1024,1024,8,1,NCCL,2,1140.9613,180.1042,265.2722,191.6767,24.7555,181.4751
2,IFFT,float32,1024,1024,1024,8,1,NCCL,2,279.3283,185.229,198.9333,188.668,4.3004,187.8021
1,FFT,float32,1024,1024,1024,8,1,NCCL,2,1142.2648,179.9258,265.4536,191.5259,24.9179,181.0719
1,IFFT,float32,1024,1024,1024,8,1,NCCL,2,278.248,184.4422,198.8663,188.9054,4.2775,188.3674
7,FFT,float32,1024,1024,1024,8,1,NCCL,2,1174.7587,180.7243,268.9045,192.6593,25.6804,180.7243
7,IFFT,float32,1024,1024,1024,8,1,NCCL,2,280.3311,184.8419,195.5312,187.9788,3.5766,188.0739
3,FFT,float32,1024,1024,1024,8,1,NCCL,2,1126.8751,179.8336,265.0937,191.4665,24.8079,180.6089
