rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
2,IFFT,float64,1024,1024,1024,4,2,NCCL,2,782.078,477.5746,514.1316,489.3157,10.7092,483.2234
6,FFT,float64,1024,1024,1024,4,2,NCCL,2,1253.9464,392.1379,607.3327,422.4254,62.1991,413.771
6,IFFT,float64,1024,1024,1024,4,2,NCCL,2,778.2476,480.1659,516.6581,490.0517,11.0718,483.2515
7,FFT,float64,1024,1024,1024,4,2,NCCL,2,1253.9612,400.3039,607.4052,433.603,58.835,415.8045
7,IFFT,float64,1024,1024,1024,4,2,NCCL,2,776.4334,473.4371,482.9332,478.6316,2.7809,480.8882
25,FFT,float32,1024,1024,1024,4,8,NCCL,8,1283.4496,104.3523,280.887,122.7559,52.7151,104.4928
25,IFFT,float32,1024,1024,1024,4,8,NCCL,8,468.2086,119.3623,122.4682,120.6793,0.9972,121.4473
24,FFT,float32,1024,1024,1024,4,8,NCCL,8,1283.0414,104.4102,281.9807,123.167,52.9463,105.4249
24,IFFT,float32,1024,1024,1024,4,8,NCCL,8,469.5632,119.149,121.8406,120.2665,0.9424,120.5439
27,FFT,float32,1024,1024,1024,4,8,NCCL,8,1335.8469,103.5943,282.9345,122.5102,53.4788,103.5943
27,IFFT,float32,1024,1024,1024,4,8,NCCL,8,470.434,119.4572,122.3627,121.0244,0.9341,120.9715
26,FFT,float32,1024,1024,1024,4,8,NCCL,8,1282.3937,103.8643,281.8554,122.5474,53.1049,103.8643
26,IFFT,float32,1024,1024,1024,4,8,NCCL,8,469.1799,119.3891,122.4795,120.9376,0.9405,121.3444
17,FFT,float32,1024,1024,1024,4,8,NCCL,8,1293.1375,102.7537,282.0048,122.5606,53.1593,104.3103
17,IFFT,float32,1024,1024,1024,4,8,NCCL,8,480.5119,119.7662,123.778,120.8826,1.2175,122.0556
16,FFT,float32,1024,1024,1024,4,8,NCCL,8,1372.2803,104.4445,282.4152,123.1101,53.1058,104.7561
16,IFFT,float32,1024,1024,1024,4,8,NCCL,8,482.5926,119.2242,121.6097,120.3429,0.7332,121.6097
9,FFT,float32,1024,1024,1024,4,8,NCCL,8,1351.0726,103.8515,280.1223,122.7226,52.4744,104.7951
9,IFFT,float32,1024,1024,1024,4,8,NCCL,8,475.9017,119.1225,122.1343,120.6442,1.0972,122.1343
8,FFT,float32,1024,1024,1024,4,8,NCCL,8,1349.7533,103.7346,280.8365,122.6133,52.7505,104.6194
8,IFFT,float32,1024,1024,1024,4,8,NCCL,8,478.2906,119.5336,121.7205,120.7444,0.8067,121.7205
10,FFT,float32,1024,1024,1024,4,8,NCCL,8,1360.9256,103.1854,281.7274,122.3532,53.1304,103.4152
10,IFFT,float32,1024,1024,1024,4,8,NCCL,8,477.6787,119.4148,124.0341,121.0835,1.2594,120.7339
11,FFT,float32,1024,1024,1024,4,8,NCCL,8,1350.4752,103.3823,281.1637,122.1627,53.0051,103.3823
11,IFFT,float32,1024,1024,1024,4,8,NCCL,8,478.929,119.8601,124.1894,121.1388,1.1769,120.2073
18,FFT,float32,1024,1024,1024,4,8,NCCL,8,1289.2309,104.1625,282.392,122.6969,53.2344,104.471
18,IFFT,float32,1024,1024,1024,4,8,NCCL,8,482.0924,119.2419,122.7937,120.6942,1.0791,119.6075
19,FFT,float32,1024,1024,1024,4,8,NCCL,8,1289.2274,104.2204,283.2461,122.613,53.5481,104.2204
19,IFFT,float32,1024,1024,1024,4,8,NCCL,8,483.3688,119.7432,123.3469,120.9279,1.0595,120.373
1,FFT,float32,1024,1024,1024,4,8,NCCL,8,1342.17,103.9436,277.2843,122.2185,51.7007,105.1378
1,IFFT,float32,1024,1024,1024,4,8,NCCL,8,481.2795,119.3755,122.2568,120.8155,0.8477,120.4516
3,FFT,float32,1024,1024,1024,4,8,NCCL,8,1372.6263,104.1629,278.9329,122.2195,52.2399,104.3088
3,IFFT,float32,1024,1024,1024,4,8,NCCL,8,483.1755,119.3525,123.4088,120.8952,1.0201,120.2168
31,FFT,float32,1024,1024,1024,4,8,NCCL,8,1280.0347,104.4821,282.1372,123.6746,52.835,104.9041
31,IFFT,float32,1024,1024,1024,4,8,NCCL,8,468.3017,118.5155,121.0575,119.6807,0.7851,119.5909
22,FFT,float32,1024,1024,1024,4,8,NCCL,8,1321.9783,104.266,283.8343,123.9062,53.3234,105.5553
22,IFFT,float32,1024,1024,1024,4,8,NCCL,8,481.7807,118.7281,120.8331,119.485,0.6852,118.7281
12,FFT,float32,1024,1024,1024,4,8,NCCL,8,1266.2641,104.5854,281.0359,123.4605,52.5371,105.4012
12,IFFT,float32,1024,1024,1024,4,8,NCCL,8,478.7098,118.666,121.5061,119.9385,0.7944,121.5061
20,FFT,float32,1024,1024,1024,4,8,NCCL,8,1323.4712,104.2176,283.3981,123.6781,53.2489,106.3828
20,IFFT,float32,1024,1024,1024,4,8,NCCL,8,483.0098,118.971,121.25,119.8328,0.5949,120.1923
29,FFT,float32,1024,1024,1024,4,8,NCCL,8,1328.2683,104.8685,281.4011,123.3817,52.6821,105.1998
29,IFFT,float32,1024,1024,1024,4,8,NCCL,8,470.744,118.7296,121.0874,119.9755,0.7112,120.2078
23,FFT,float32,1024,1024,1024,4,8,NCCL,8,1321.9126,103.448,284.2649,123.9058,53.4675,105.8729
23,IFFT,float32,1024,1024,1024,4,8,NCCL,8,480.6259,118.1478,121.142,119.5735,0.9328,118.7782
21,FFT,float32,1024,1024,1024,4,8,NCCL,8,1323.7676,104.2591,283.5155,123.762,53.2606,105.2357
21,IFFT,float32,1024,1024,1024,4,8,NCCL,8,483.864,118.1919,121.3331,119.7474,0.9663,119.932
15,FFT,float32,1024,1024,1024,4,8,NCCL,8,1315.1797,103.6087,280.7544,123.585,52.407,104.7836
15,IFFT,float32,1024,1024,1024,4,8,NCCL,8,476.821,117.6333,120.9212,119.6273,0.8928,119.895
14,FFT,float32,1024,1024,1024,4,8,NCCL,8,1322.3568,104.2718,281.6858,123.7403,52.6621,104.9648
14,IFFT,float32,1024,1024,1024,4,8,NCCL,8,477.4986,118.1364,120.5788,119.4706,0.7106,118.9771
13,FFT,float32,1024,1024,1024,4,8,NCCL,8,1266.2668,104.2881,281.5544,123.3546,52.744,105.188
13,IFFT,float32,1024,1024,1024,4,8,NCCL,8,479.9588,118.9344,120.8115,120.0274,0.69,120.6535
0,FFT,float32,1024,1024,1024,4,8,NCCL,8,1341.6947,103.8008,277.3062,122.5724,51.5848,105.5974
0,IFFT,float32,1024,1024,1024,4,8,NCCL,8,481.9739,119.4475,121.2402,120.4516,0.5873,120.0356
28,FFT,float32,1024,1024,1024,4,8,NCCL,8,1277.886,104.8188,281.1758,123.4333,52.5943,106.0006
28,IFFT,float32,1024,1024,1024,4,8,NCCL,8,469.8065,118.8271,121.2429,119.9942,0.7036,121.2429
4,FFT,float32,1024,1024,1024,4,8,NCCL,8,1234.0861,104.0704,280.869,123.2542,52.5453,106.5639
4,IFFT,float32,1024,1024,1024,4,8,NCCL,8,482.881,118.6772,121.3814,120.0908,0.9252,120.5626
