rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
3,FFT,float32,1024,1024,1024,4,2,NCCL,2,1204.6977,193.5106,268.4241,204.8207,21.4127,195.0485
3,IFFT,float32,1024,1024,1024,4,2,NCCL,2,291.4272,199.4713,206.3931,202.1448,2.4395,199.4713
3,FFT,float32,1024,1024,1024,4,2,MPI,2,3245.1196,609.7091,759.7109,661.3953,43.285,643.7824
3,IFFT,float32,1024,1024,1024,4,2,MPI,2,839.289,466.1727,788.565,607.1599,105.226,788.565
7,FFT,float32,1024,1024,1024,4,2,MPI,2,3493.6615,451.9973,712.3064,576.1647,102.3716,457.1933
7,IFFT,float32,1024,1024,1024,4,2,MPI,2,608.5612,611.154,820.876,692.7134,65.5751,645.2328
6,FFT,float32,1024,1024,1024,4,2,MPI,2,3457.157,489.9599,860.0024,720.3101,113.3453,616.5818
6,IFFT,float32,1024,1024,1024,4,2,MPI,2,574.323,406.5678,686.4224,548.5358,94.9446,644.9102
2,FFT,float32,1024,1024,1024,4,2,MPI,2,3233.3486,484.2215,679.3025,597.54,66.3369,484.2215
2,IFFT,float32,1024,1024,1024,4,2,MPI,2,811.5169,467.6924,868.5955,679.067,118.4887,868.5955
0,FFT,float32,1024,1024,1024,4,2,MPI,2,3396.5798,501.0081,747.9878,629.563,64.8344,622.3191
0,IFFT,float32,1024,1024,1024,4,2,MPI,2,617.9704,513.3512,746.3524,649.6984,74.5318,746.3524
4,FFT,float32,1024,1024,1024,4,2,MPI,2,3355.6701,530.5979,816.3207,690.5449,97.1231,816.3207
4,IFFT,float32,1024,1024,1024,4,2,MPI,2,678.777,432.7714,751.9869,588.954,114.3994,751.9869
1,FFT,float32,1024,1024,1024,4,2,MPI,2,3405.3205,457.1946,698.3306,522.9666,64.9775,468.3838
1,IFFT,float32,1024,1024,1024,4,2,MPI,2,638.1786,575.0063,861.1069,760.2011,85.5703,785.7189
5,FFT,float32,1024,1024,1024,4,2,MPI,2,3355.8647,467.7735,777.988,583.4557,95.3542,630.5487
