rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
1,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.0948,187.6204,205.0108,201.5506,6.2861,204.2648
4,FFT,float32,2048,2048,2048,8,1,MPI,1,11224.0298,185.4152,243.5759,197.1963,15.7372,193.9716
4,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.0811,187.7318,205.0179,201.9294,5.6395,204.2349
3,FFT,float32,2048,2048,2048,8,1,MPI,1,11212.6675,185.4928,242.9748,197.0977,15.5612,193.7311
3,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.2399,187.6683,205.0495,201.9869,5.6678,204.3843
5,FFT,float32,2048,2048,2048,8,1,MPI,1,11270.1619,185.4842,243.2642,197.1287,15.6504,193.8906
5,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.1509,187.6959,204.9919,201.9697,5.6631,204.2813
7,FFT,float32,2048,2048,2048,8,1,MPI,1,11200.0135,185.4683,244.6297,197.2819,16.0507,193.7886
7,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.1543,187.7157,205.0394,201.9548,5.6549,204.3377
2,FFT,float32,2048,2048,2048,8,1,MPI,1,11224.6948,185.6119,246.255,197.5471,16.4948,193.8651
2,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.1161,187.4507,204.8438,201.5143,6.2044,204.2528
6,FFT,float32,2048,2048,2048,8,1,MPI,1,11270.951,185.4897,244.0926,197.2341,15.8869,193.8582
6,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.1853,187.6672,205.0655,201.9563,5.666,204.3836
0,FFT,float32,2048,2048,2048,8,1,MPI,1,11260.9431,185.3959,247.2998,197.5748,16.8333,193.8742
0,IFFT,float32,2048,2048,2048,8,1,MPI,1,274.1521,187.7256,205.0577,201.5878,6.1571,204.2124
7,FFT,float32,2048,2048,2048,4,2,NCCL,1,8348.75,165.8208,227.8714,172.2598,18.5413,166.0129
7,IFFT,float32,2048,2048,2048,4,2,NCCL,1,261.3643,179.8071,193.0556,181.3315,3.9104,179.8755
4,FFT,float32,2048,2048,2048,4,2,NCCL,1,8428.2474,165.6654,236.3539,172.9344,21.1402,165.979
4,IFFT,float32,2048,2048,2048,4,2,NCCL,1,262.2212,179.8377,189.2756,180.9932,2.763,179.9919
6,FFT,float32,2048,2048,2048,4,2,NCCL,1,8454.3338,165.6261,227.9677,172.2118,18.5872,165.6261
6,IFFT,float32,2048,2048,2048,4,2,NCCL,1,261.678,179.8742,193.5973,181.4022,4.0669,179.9353
0,FFT,float32,2048,2048,2048,4,2,NCCL,1,8431.1072,165.5892,235.8574,172.8205,21.0126,165.9026
0,IFFT,float32,2048,2048,2048,4,2,NCCL,1,278.9552,179.965,186.8497,180.8326,2.0091,180.108
1,FFT,float32,2048,2048,2048,4,2,NCCL,1,8316.6949,165.8381,236.315,173.0774,21.0798,166.2486
1,IFFT,float32,2048,2048,2048,4,2,NCCL,1,278.6131,179.7257,186.2849,180.5825,1.9054,179.7257
2,FFT,float32,2048,2048,2048,4,2,NCCL,1,8343.6623,165.6989,235.1775,172.8963,20.761,166.0195
2,IFFT,float32,2048,2048,2048,4,2,NCCL,1,309.4501,179.7692,188.2721,180.7846,2.4977,179.9709
5,FFT,float32,2048,2048,2048,4,2,NCCL,1,8358.4955,165.5318,236.1192,172.9754,21.0499,165.9999
5,IFFT,float32,2048,2048,2048,4,2,NCCL,1,261.3613,179.8363,188.9439,180.9648,2.6637,180.0437
