rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
4,FFT,float32,32,32,32,8,2,NCCL,2,0.0004448160000265
9,FFT,float32,32,32,32,8,2,NCCL,2,0.0480703450000419
11,FFT,float32,32,32,32,8,2,NCCL,2,0.0408674029999929
13,FFT,float32,32,32,32,8,2,NCCL,2,0.0556012780000401
12,FFT,float32,32,32,32,8,2,NCCL,2,0.0557224040001074
6,FFT,float32,32,32,32,8,2,NCCL,2,0.0030382519998966
3,FFT,float32,32,32,32,8,2,NCCL,2,0.0053892869998435
2,FFT,float32,32,32,32,8,2,NCCL,2,0.0055271940000238
1,FFT,float32,32,32,32,8,2,NCCL,2,0.0104306179998729
4,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003967469999679
13,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003975900001478
2,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003945319999729
3,IFFT,float32,32,32,32,8,2,NCCL,2,0.0004077269998106
5,IFFT,float32,32,32,32,8,2,NCCL,2,0.0004084180000063
14,IFFT,float32,32,32,32,8,2,NCCL,2,0.000393602000031
6,IFFT,float32,32,32,32,8,2,NCCL,2,0.0004091799999059
1,IFFT,float32,32,32,32,8,2,NCCL,2,0.000332427000103
8,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003915190000043
15,IFFT,float32,32,32,32,8,2,NCCL,2,0.0004312229998504
7,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003298030001133
0,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003923190001842
12,IFFT,float32,32,32,32,8,2,NCCL,2,0.0004051339999477
11,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003933410000627
9,IFFT,float32,32,32,32,8,2,NCCL,2,0.000399514000037
10,IFFT,float32,32,32,32,8,2,NCCL,2,0.0003991419998783
14,FFT,float32,32,32,32,8,2,MPI,2,0.0003677350000543
12,FFT,float32,32,32,32,8,2,MPI,2,0.0009143130000666
9,FFT,float32,32,32,32,8,2,MPI,2,0.0208202769999843
0,FFT,float32,32,32,32,8,2,MPI,2,0.4813306769999599
10,FFT,float32,32,32,32,8,2,MPI,2,0.0351614839999001
13,FFT,float32,32,32,32,8,2,MPI,2,0.0009392100000695
6,FFT,float32,32,32,32,8,2,MPI,2,0.5000299250000353
11,FFT,float32,32,32,32,8,2,MPI,2,0.035195867999846
8,FFT,float32,32,32,32,8,2,MPI,2,0.0208547409999937
15,FFT,float32,32,32,32,8,2,MPI,2,0.0003971099999944
5,FFT,float32,32,32,32,8,2,MPI,2,0.4948007539999253
3,FFT,float32,32,32,32,8,2,MPI,2,0.4936049230000208
4,FFT,float32,32,32,32,8,2,MPI,2,0.4947903749998659
7,FFT,float32,32,32,32,8,2,MPI,2,0.5000189659999705
1,FFT,float32,32,32,32,8,2,MPI,2,0.4812636530000418
2,FFT,float32,32,32,32,8,2,MPI,2,0.4935799469999438
7,IFFT,float32,32,32,32,8,2,MPI,2,0.0017732429998886
1,IFFT,float32,32,32,32,8,2,MPI,2,0.0040691169999718
3,IFFT,float32,32,32,32,8,2,MPI,2,0.0046661359999689
6,IFFT,float32,32,32,32,8,2,MPI,2,0.001938771000141
2,IFFT,float32,32,32,32,8,2,MPI,2,0.0039953699999841
5,IFFT,float32,32,32,32,8,2,MPI,2,0.0039957510000476
0,IFFT,float32,32,32,32,8,2,MPI,2,0.0039748019999024
4,IFFT,float32,32,32,32,8,2,MPI,2,0.0040110089998961
11,IFFT,float32,32,32,32,8,2,MPI,2,0.0019380100000034
8,IFFT,float32,32,32,32,8,2,MPI,2,0.0021358389999477
9,IFFT,float32,32,32,32,8,2,MPI,2,0.0018827270000656
10,IFFT,float32,32,32,32,8,2,MPI,2,0.002069535000146
13,IFFT,float32,32,32,32,8,2,MPI,2,0.0017860170000858
15,IFFT,float32,32,32,32,8,2,MPI,2,0.0018253800001275
12,IFFT,float32,32,32,32,8,2,MPI,2,0.0019280520000393
14,IFFT,float32,32,32,32,8,2,MPI,2,0.0019842560000142
10,FFT,float32,64,64,64,4,4,NCCL,2,0.0014148520001526
9,FFT,float32,64,64,64,4,4,NCCL,2,0.0012005140001747
13,FFT,float32,64,64,64,4,4,NCCL,2,0.000564420000046
12,FFT,float32,64,64,64,4,4,NCCL,2,0.0005236940000941
8,FFT,float32,64,64,64,4,4,NCCL,2,0.0014140109999516
7,FFT,float32,64,64,64,4,4,NCCL,2,0.0793015069998546
14,FFT,float32,64,64,64,4,4,NCCL,2,0.0005546519998915
15,FFT,float32,64,64,64,4,4,NCCL,2,0.0003308860000288
11,FFT,float32,64,64,64,4,4,NCCL,2,0.0014121980000254
2,FFT,float32,64,64,64,4,4,NCCL,2,0.0571979060000558
4,FFT,float32,64,64,64,4,4,NCCL,2,0.0793065760001354
1,FFT,float32,64,64,64,4,4,NCCL,2,0.0573711780000394
6,FFT,float32,64,64,64,4,4,NCCL,2,0.0791511479999371
5,FFT,float32,64,64,64,4,4,NCCL,2,0.0792936629998166
0,FFT,float32,64,64,64,4,4,NCCL,2,0.0573676019998856
3,FFT,float32,64,64,64,4,4,NCCL,2,0.0573636050000914
8,IFFT,float32,64,64,64,4,4,NCCL,2,0.000359507999974
6,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003579449999051
9,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003172799999902
3,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003989809999893
11,IFFT,float32,64,64,64,4,4,NCCL,2,0.000341144999993
12,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003456929998719
15,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003490799999781
13,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003863790000195
1,IFFT,float32,64,64,64,4,4,NCCL,2,0.000325784999859
14,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003800169999976
10,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003554209999947
2,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003662199999325
4,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003638250000221
5,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003409630000987
0,IFFT,float32,64,64,64,4,4,NCCL,2,0.0003559510000741
7,IFFT,float32,64,64,64,4,4,NCCL,2,0.0004005939999842
2,FFT,float32,64,64,64,4,4,MPI,2,0.4551941039999292
0,FFT,float32,64,64,64,4,4,MPI,2,0.4551802680000492
5,FFT,float32,64,64,64,4,4,MPI,2,0.4372774900000422
7,FFT,float32,64,64,64,4,4,MPI,2,0.4372708070000044
3,FFT,float32,64,64,64,4,4,MPI,2,0.4551859890000287
10,FFT,float32,64,64,64,4,4,MPI,2,0.0004321439998875
9,FFT,float32,64,64,64,4,4,MPI,2,0.0004128080001919
4,FFT,float32,64,64,64,4,4,MPI,2,0.4372732729998461
8,FFT,float32,64,64,64,4,4,MPI,2,0.0004012059998785
1,FFT,float32,64,64,64,4,4,MPI,2,0.4551964279999083
14,FFT,float32,64,64,64,4,4,MPI,2,0.0990116610000768
6,FFT,float32,64,64,64,4,4,MPI,2,0.4373367799998959
11,FFT,float32,64,64,64,4,4,MPI,2,0.0004556280000542
12,FFT,float32,64,64,64,4,4,MPI,2,0.0989876160001586
15,FFT,float32,64,64,64,4,4,MPI,2,0.0989666569998917
13,FFT,float32,64,64,64,4,4,MPI,2,0.0990167500001462
1,IFFT,float32,64,64,64,4,4,MPI,2,0.0036332799998035
