rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
3,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0009224414825439
5,IFFT,float32,64,64,64,8,2,MPI4JAX,2,0.0008575916290283
10,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0027217864990234
6,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024206638336181
9,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025608539581298
15,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0023324489593505
14,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0022528171539306
2,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0021779537200927
8,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0026957988739013
1,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0021979808807373
13,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0023212432861328
5,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025088787078857
12,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0023338794708251
7,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024290084838867
11,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0027763843536376
0,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.002293586730957
3,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024058818817138
4,FFT,float32,128,128,128,4,4,MPI4JAX,2,0.0022454261779785
6,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.002638816833496
11,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0022168159484863
4,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025207996368408
14,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0023565292358398
5,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025365352630615
9,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0021908283233642
2,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025765895843505
7,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024893283843994
3,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024676322937011
1,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024185180664062
0,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025131702423095
13,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0022101402282714
10,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0025041103363037
8,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0021626949310302
15,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0024991035461425
12,IFFT,float32,128,128,128,4,4,MPI4JAX,2,0.0023829936981201
5,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029847621917724
13,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0032119750976562
12,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0030717849731445
3,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029246807098388
1,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029678344726562
7,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0030779838562011
0,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0030744075775146
8,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0034780502319335
4,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0028638839721679
6,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.002772569656372
14,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0033233165740966
2,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029222965240478
15,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0031728744506835
10,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0032184123992919
9,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0032153129577636
11,FFT,float32,128,128,128,2,8,MPI4JAX,2,0.0032618045806884
0,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0021591186523437
13,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0033283233642578
7,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029561519622802
11,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0025079250335693
5,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0032947063446044
2,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0029103755950927
12,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0031332969665527
1,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0022075176239013
15,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.002967357635498
6,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0023326873779296
3,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.002476692199707
14,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0023510456085205
9,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0022273063659667
10,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0028655529022216
8,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0022375583648681
4,IFFT,float32,128,128,128,2,8,MPI4JAX,2,0.0031473636627197
8,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0020709037780761
13,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.002410888671875
9,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0018849372863769
2,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0017752647399902
12,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0023620128631591
14,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.002211570739746
10,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0020959377288818
15,FFT,float32,128,128,128,8,2,MPI4JAX,2,0.0022370815277099
